"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.442816417E0,-1.462341845E-1,-1.799761057E-1,-2.686152756E-1,3.548661743E-1
9.452801417E0,-1.260631382E-1,-1.841314435E-1,1.050110459E-1,2.466244576E-1
9.462786417E0,-9.956792742E-2,-1.527855098E-1,4.806290269E-1,5.140636592E-1
9.472772417E0,-6.904277205E-2,-1.083408073E-1,8.462552428E-1,8.559512667E-1
9.482757417E0,-4.234514013E-2,-3.543038294E-2,1.200835228E0,1.202103851E0
9.492742417E0,-2.251790464E-2,4.380851239E-2,1.536779761E0,1.537568950E0
9.502727417E0,-1.990872249E-2,1.191517487E-1,1.846565485E0,1.850512790E0
9.512712417E0,-2.969397418E-2,1.842804253E-1,2.128046989E0,2.136217451E0
9.522698417E0,-5.931060389E-2,2.354413271E-1,2.377309084E0,2.389675469E0
9.532683417E0,-1.039569005E-1,2.601069808E-1,2.589262486E0,2.604369962E0
9.542668417E0,-1.639407873E-1,2.589269578E-1,2.765612364E0,2.782540476E0
9.552653417E0,-2.281317562E-1,2.387593538E-1,2.901209354E0,2.919942781E0
9.562638417E0,-2.980383039E-1,1.983378828E-1,2.994027138E0,3.015354581E0
9.572624417E0,-3.622633517E-1,1.387227625E-1,3.047669172E0,3.072257496E0
9.582609417E0,-4.134902358E-1,7.727591693E-2,3.060374737E0,3.089148632E0
9.592594417E0,-4.518682659E-1,1.571135968E-2,3.033664703E0,3.067173505E0
9.602579417E0,-4.679708481E-1,-3.761152178E-2,2.966909170E0,3.003824456E0
9.612564417E0,-4.562758505E-1,-7.480603456E-2,2.863599062E0,2.900686674E0
9.622550417E0,-4.200769663E-1,-9.190111607E-2,2.724420309E0,2.758147294E0
9.632535417E0,-3.593031168E-1,-9.323935211E-2,2.553339005E0,2.580180687E0
9.642520417E0,-2.803584635E-1,-7.766385376E-2,2.348500013E0,2.366449842E0
9.652505417E0,-1.915175468E-1,-4.173115268E-2,2.113436937E0,2.122507043E0
9.662490417E0,-1.041727141E-1,8.900603279E-5,1.847662330E0,1.850596673E0
9.672476417E0,-1.412005350E-2,4.688447714E-2,1.556065321E0,1.556835513E0
9.682461417E0,5.643813685E-2,1.002914682E-1,1.241456985E0,1.246779487E0
9.692446417E0,1.066259444E-1,1.371954232E-1,9.039030075E-1,9.204522384E-1
9.702431417E0,1.352533251E-1,1.664566994E-1,5.532780886E-1,5.933952629E-1
9.712416417E0,1.368914396E-1,1.849821806E-1,1.910730153E-1,2.991096297E-1
9.722401417E0,1.165725961E-1,1.755449474E-1,-1.771511585E-1,2.752957168E-1
9.732387417E0,7.903613895E-2,1.502502412E-1,-5.441321135E-1,5.700014062E-1
9.742372417E0,3.288470954E-2,1.135763973E-1,-9.026620388E-1,9.103734170E-1
9.752357417E0,-1.322179660E-2,5.774055794E-2,-1.253862977E0,1.255261388E0
9.762342417E0,-5.625674129E-2,-3.908438608E-3,-1.579237700E0,1.580244224E0
9.772327417E0,-7.638411224E-2,-6.136054546E-2,-1.886693478E0,1.889235805E0
9.782313417E0,-8.246156573E-2,-1.116026640E-1,-2.157586813E0,2.162044384E0
9.792298417E0,-5.559106916E-2,-1.455110908E-1,-2.398087502E0,2.403141176E0
9.802283417E0,-1.404784527E-2,-1.571568251E-1,-2.602624416E0,2.607402819E0
9.812268417E0,4.869995639E-2,-1.513037384E-1,-2.765736580E0,2.770300225E0
9.822253417E0,1.228060424E-1,-1.197670996E-1,-2.888742924E0,2.893831571E0
9.832239417E0,1.964645535E-1,-7.137373835E-2,-2.971609831E0,2.978952420E0
9.842224417E0,2.714276910E-1,-1.130083762E-2,-3.011754036E0,3.023981328E0
9.852209417E0,3.255545795E-1,5.058356747E-2,-3.018079281E0,3.036008404E0
9.862194417E0,3.598384857E-1,1.040750220E-1,-2.981865883E0,3.005301897E0
9.872179417E0,3.696416020E-1,1.469913274E-1,-2.907420635E0,2.934507815E0
9.882165417E0,3.564907014E-1,1.627622843E-1,-2.796881437E0,2.824203066E0
9.892150417E0,3.192903399E-1,1.470408440E-1,-2.651270390E0,2.674472286E0
9.902135417E0,2.599982023E-1,1.179522276E-1,-2.470065355E0,2.486510537E0
9.912120417E0,1.922079921E-1,5.609045923E-2,-2.256614685E0,2.265480057E0
9.922105417E0,1.167182401E-1,-1.549742464E-2,-2.015751600E0,2.019187419E0
9.932091667E0,4.985052720E-2,-9.038285166E-2,-1.741469741E0,1.744526008E0
9.942076667E0,-1.250264421E-2,-1.587827057E-1,-1.445024610E0,1.453775906E0
9.952061667E0,-6.214982644E-2,-2.081566453E-1,-1.127630353E0,1.148364926E0
9.962046667E0,-9.288776666E-2,-2.347067595E-1,-7.903945446E-1,8.297222043E-1
9.972031667E0,-1.052962318E-1,-2.316973954E-1,-4.419896901E-1,5.100253578E-1
9.982016667E0,-1.054163352E-1,-1.923185438E-1,-8.746808767E-2,2.361137276E-1
9.992002667E0,-9.006027877E-2,-1.374928504E-1,2.716911435E-1,3.175393128E-1
1.000198767E1,-6.581781060E-2,-6.282712519E-2,6.260913610E-1,6.326686528E-1
1.001197267E1,-3.687191382E-2,2.201985009E-2,9.727571607E-1,9.737047322E-1
1.002195767E1,-6.344793364E-3,9.961718321E-2,1.309721231E0,1.313519525E0
1.003194267E1,1.359802205E-2,1.660377532E-1,1.622770190E0,1.631299032E0
1.004192867E1,3.038930893E-2,2.096049190E-1,1.912183762E0,1.923877457E0
1.005191367E1,2.525100671E-2,2.214743644E-1,2.171540260E0,2.182951124E0
1.006189867E1,4.223113880E-3,2.102395445E-1,2.398765802E0,2.407965090E0
1.007188367E1,-3.059665300E-2,1.685189903E-1,2.592122316E0,2.597774607E0
1.008186867E1,-8.453236520E-2,1.087414548E-1,2.745026112E0,2.748479357E0
1.009185467E1,-1.476258487E-1,3.759617358E-2,2.855713844E0,2.859774191E0
1.010183967E1,-2.145768553E-1,-3.227107972E-2,2.926831484E0,2.934864083E0
1.011182467E1,-2.782139182E-1,-9.517335147E-2,2.960495234E0,2.975061845E0
1.012180967E1,-3.290270269E-1,-1.390159279E-1,2.950531721E0,2.972073628E0
1.013179467E1,-3.611711264E-1,-1.626320332E-1,2.907464743E0,2.934321896E0
1.014177967E1,-3.671994507E-1,-1.630788893E-1,2.822067738E0,2.850525649E0
1.015176567E1,-3.483437300E-1,-1.416273862E-1,2.706890821E0,2.732884848E0
1.016175067E1,-3.049058616E-1,-1.066129729E-1,2.555732965E0,2.576063839E0
1.017173567E1,-2.382877022E-1,-5.825369060E-2,2.371441603E0,2.384095174E0
1.018172067E1,-1.532056034E-1,-5.775067490E-3,2.158934593E0,2.164371476E0
1.019170567E1,-6.575831026E-2,3.809624910E-2,1.917886734E0,1.919391832E0
1.020169167E1,2.618291043E-2,7.368677109E-2,1.650718093E0,1.652569365E0
1.021167667E1,1.037922129E-1,9.482853860E-2,1.356581450E0,1.363846950E0
1.022166167E1,1.628272086E-1,9.616676718E-2,1.045297980E0,1.062265793E0
1.023164667E1,2.003389001E-1,8.328958601E-2,7.155470252E-1,7.477167748E-1
1.024163167E1,2.118520290E-1,5.266323686E-2,3.721517324E-1,4.314529066E-1
1.025161767E1,1.957287192E-1,1.022309996E-2,1.983177476E-2,1.969963010E-1
1.026160267E1,1.654770821E-1,-4.054234177E-2,-3.373472095E-1,3.779278845E-1
1.027158767E1,1.204398423E-1,-8.776125312E-2,-6.882474422E-1,7.041962333E-1
1.028157267E1,7.629388571E-2,-1.378542483E-1,-1.033086538E0,1.045032223E0
1.029155767E1,3.193654120E-2,-1.737041324E-1,-1.360134959E0,1.371553927E0
1.030154367E1,3.649125574E-3,-1.913933605E-1,-1.666087270E0,1.677048456E0
1.031152867E1,-1.030716952E-2,-1.974685639E-1,-1.943604350E0,1.953637106E0
1.032151367E1,1.033760840E-3,-1.835029423E-1,-2.194140911E0,2.201801248E0
1.033149867E1,2.896259725E-2,-1.502983719E-1,-2.412008524E0,2.416860267E0
1.034148367E1,8.190284669E-2,-1.103728414E-1,-2.588248014E0,2.591894679E0
1.035146867E1,1.470922381E-1,-5.922017992E-2,-2.727593422E0,2.732198571E0
1.036145467E1,2.190716416E-1,-4.702580161E-3,-2.825329304E0,2.833813715E0
1.037143967E1,2.896968126E-1,4.277279228E-2,-2.887444019E0,2.902255454E0
1.038142467E1,3.493397534E-1,8.304376900E-2,-2.909946918E0,2.932017326E0
1.039140967E1,4.003499448E-1,1.048755646E-1,-2.890515089E0,2.919992541E0
1.040139467E1,4.253351688E-1,1.068726629E-1,-2.836031199E0,2.869739488E0
1.041138067E1,4.307818413E-1,8.772213757E-2,-2.744073391E0,2.779065840E0
1.042136567E1,4.128500819E-1,5.079236627E-2,-2.620128632E0,2.652941594E0
1.043135067E1,3.754840791E-1,-2.104940359E-3,-2.459599257E0,2.488095904E0
1.044133567E1,3.124132156E-1,-6.535767764E-2,-2.267435551E0,2.289789864E0
1.045132067E1,2.441223264E-1,-1.244963631E-1,-2.050713778E0,2.068942254E0
1.046130567E1,1.665945202E-1,-1.804355383E-1,-1.803757071E0,1.820398388E0
1.047129167E1,9.116339684E-2,-2.173331082E-1,-1.529615760E0,1.547665603E0
1.048127667E1,2.002901770E-2,-2.285950780E-1,-1.235881805E0,1.257004657E0
1.049126167E1,-3.740977496E-2,-2.151607573E-1,-9.268499017E-1,9.522312655E-1
1.050124667E1,-7.845678926E-2,-1.772738546E-1,-6.017153859E-1,6.321731511E-1
1.051123167E1,-1.023964807E-1,-1.166477948E-1,-2.663735449E-1,3.082963067E-1
1.052121767E1,-1.075548306E-1,-4.225633666E-2,7.626777142E-2,1.384572589E-1
1.053120267E1,-9.727209806E-2,3.292709589E-2,4.207801521E-1,4.331304551E-1
1.054118767E1,-7.486832142E-2,1.072662994E-1,7.611784935E-1,7.723367294E-1
1.055117267E1,-4.509151727E-2,1.711068004E-1,1.087796569E0,1.102094441E0
1.056115767E1,-1.242802758E-2,2.058139294E-1,1.401919961E0,1.417001555E0
1.057114367E1,1.366189681E-2,2.155869305E-1,1.696091175E0,1.709792282E0
1.058112867E1,2.576688118E-2,1.984095275E-1,1.964359760E0,1.974522611E0
1.059111367E1,2.048796415E-2,1.557097286E-1,2.205515146E0,2.211099803E0
1.060109867E1,-1.369075733E-3,9.215203673E-2,2.411936045E0,2.413696202E0
1.061108367E1,-4.374662787E-2,2.746652067E-2,2.579195261E0,2.579712459E0
1.062106867E1,-9.972057492E-2,-3.786054626E-2,2.707806587E0,2.709906664E0
1.063105467E1,-1.676828414E-1,-9.541358799E-2,2.796749830E0,2.803396315E0
1.064103967E1,-2.403908968E-1,-1.252937317E-1,2.848994732E0,2.861862555E0
1.065102467E1,-3.027200401E-1,-1.329814643E-1,2.856657028E0,2.875728233E0
1.066100967E1,-3.503620625E-1,-1.175348833E-1,2.826194763E0,2.850253473E0
1.067099467E1,-3.788421750E-1,-7.760850340E-2,2.766672134E0,2.793567463E0
1.068098067E1,-3.794621229E-1,-1.994041540E-2,2.666064024E0,2.693006963E0
1.069096567E1,-3.538206816E-1,4.388969392E-2,2.535252094E0,2.560198930E0
1.070095067E1,-3.030931652E-1,1.057030112E-1,2.373525620E0,2.395133078E0
1.071093567E1,-2.357602119E-1,1.557986736E-1,2.181028128E0,2.199258920E0
1.072092067E1,-1.584592015E-1,1.849866509E-1,1.960973978E0,1.976043603E0
1.073090667E1,-7.307640463E-2,1.937982440E-1,1.714248180E0,1.726715015E0
1.074089167E1,2.131361980E-3,1.805103868E-1,1.444508553E0,1.455744999E0
1.075087667E1,6.403095275E-2,1.436485201E-1,1.153368354E0,1.164041846E0
1.076086167E1,1.052974686E-1,9.061966091E-2,8.446511626E-1,8.559994546E-1
1.077084667E1,1.295671165E-1,3.480779007E-2,5.166064501E-1,5.337428634E-1
1.078083167E1,1.259315908E-1,-2.455114201E-2,1.829010546E-1,2.234151291E-1
1.079081767E1,1.077004001E-1,-7.511844486E-2,-1.587982178E-1,2.060558927E-1
1.080080267E1,7.545779645E-2,-1.152685285E-1,-4.986030161E-1,5.172868454E-1
1.081078767E1,3.101629391E-2,-1.339532733E-1,-8.328952789E-1,8.441682508E-1
1.082077267E1,-7.238073740E-3,-1.310733408E-1,-1.157193422E0,1.164615485E0
1.083075767E1,-4.176675528E-2,-1.119790077E-1,-1.465804338E0,1.470668596E0
1.084074367E1,-6.367561966E-2,-7.591422647E-2,-1.746422291E0,1.749230794E0
1.085072867E1,-6.826664507E-2,-2.521642298E-2,-2.006836414E0,2.008155521E0
1.086071367E1,-5.552301928E-2,2.510164492E-2,-2.230920315E0,2.231752305E0
1.087069867E1,-2.368066646E-2,7.583166659E-2,-2.422982216E0,2.424284231E0
1.088068367E1,2.206182107E-2,1.225509420E-1,-2.574921608E0,2.577930710E0
1.089066867E1,7.923962921E-2,1.511306614E-1,-2.691607952E0,2.697011821E0
1.090065467E1,1.426751614E-1,1.653958857E-1,-2.767877579E0,2.776483080E0
1.091063967E1,2.051582336E-1,1.598487943E-1,-2.804020882E0,2.816056577E0
1.092062467E1,2.599298656E-1,1.390508264E-1,-2.806115389E0,2.821556706E0
1.093060892E1,2.988471687E-1,1.033210605E-1,-2.767853022E0,2.785856281E0
1.094059392E1,3.216515779E-1,5.161926150E-2,-2.693120956E0,2.712752250E0
1.095057992E1,3.223551810E-1,-5.241892301E-3,-2.586909294E0,2.606921563E0
1.096056492E1,3.029098511E-1,-5.706620589E-2,-2.445109606E0,2.464461790E0
1.097054992E1,2.599988580E-1,-1.071136594E-1,-2.275944948E0,2.293250564E0
1.098053492E1,1.989468485E-1,-1.472869217E-1,-2.078687906E0,2.093374476E0
1.099051992E1,1.251842082E-1,-1.615231186E-1,-1.855380535E0,1.866600582E0
1.100050492E1,4.220956191E-2,-1.619505584E-1,-1.608345628E0,1.617029774E0
1.101049092E1,-3.808980435E-2,-1.448597163E-1,-1.339214325E0,1.347564536E0
1.102047592E1,-1.124144197E-1,-9.951595962E-2,-1.050143719E0,1.060821501E0
1.103046092E1,-1.675516963E-1,-5.034148693E-2,-7.450197935E-1,7.652857825E-1
1.104044592E1,-2.084015459E-1,9.823618457E-3,-4.262111485E-1,4.745351946E-1
1.105043092E1,-2.285829782E-1,7.406758517E-2,-1.011502519E-1,2.607058852E-1
1.106041692E1,-2.246984988E-1,1.280788630E-1,2.300059199E-1,3.461160698E-1
1.107040192E1,-2.035218477E-1,1.693727672E-1,5.616871715E-1,6.209675961E-1
1.108038692E1,-1.678636074E-1,1.931319237E-1,8.866823912E-1,9.228671592E-1
1.109037192E1,-1.254586279E-1,1.911579967E-1,1.200762272E0,1.222338448E0
1.110035692E1,-8.549485356E-2,1.688114107E-1,1.500341654E0,1.512227410E0
1.111034192E1,-5.109053850E-2,1.256556809E-1,1.770458817E0,1.775647493E0
1.112032792E1,-3.253373876E-2,7.029920071E-2,2.021079302E0,2.022563217E0
1.113031292E1,-3.357636556E-2,1.175013557E-2,2.236785650E0,2.237068502E0
1.114029792E1,-5.697112530E-2,-4.417597875E-2,2.420839071E0,2.421912268E0
1.115028292E1,-9.853640944E-2,-8.608854562E-2,2.558195829E0,2.561539881E0
1.116026792E1,-1.511507928E-1,-1.058662385E-1,2.665514946E0,2.671895236E0
1.117025392E1,-2.147334963E-1,-1.055533141E-1,2.731371164E0,2.741831580E0
1.118023892E1,-2.750782371E-1,-8.445866406E-2,2.756319284E0,2.771298847E0
1.119022392E1,-3.292440176E-1,-3.643495217E-2,2.746878862E0,2.766780189E0
1.120020892E1,-3.688029647E-1,2.825002745E-2,2.699233294E0,2.724458490E0
1.121019392E1,-3.836679161E-1,8.819139004E-2,2.617060184E0,2.646503883E0
1.122017892E1,-3.746604323E-1,1.459849030E-1,2.502832174E0,2.534926217E0
1.123016492E1,-3.410369754E-1,1.966858953E-1,2.359089851E0,2.391714132E0
1.124014992E1,-2.909199893E-1,2.134329230E-1,2.187316656E0,2.216876678E0
1.125013492E1,-2.255524695E-1,2.105186284E-1,1.984824300E0,2.008661124E0
1.126011992E1,-1.453623623E-1,1.806827188E-1,1.759853244E0,1.775066168E0
1.127010492E1,-6.912671030E-2,1.280557215E-1,1.510845304E0,1.517837376E0
1.128009092E1,-3.285774030E-3,5.945428461E-2,1.240435123E0,1.241863480E0
1.129007592E1,5.430401862E-2,-1.461036038E-2,9.499295354E-1,9.515926183E-1
1.130006092E1,9.487856925E-2,-8.406933397E-2,6.429441571E-1,6.553218942E-1
1.131004592E1,1.116551533E-1,-1.415597945E-1,3.268647790E-1,3.732916185E-1
1.132003092E1,1.212326512E-1,-1.738050729E-1,3.971758764E-3,2.119465356E-1
1.133001592E1,1.086713225E-1,-1.896445006E-1,-3.233834505E-1,3.903221093E-1
1.134000192E1,8.478496224E-2,-1.748010963E-1,-6.476139426E-1,6.761270086E-1
1.134998692E1,5.926788226E-2,-1.369123161E-1,-9.679003358E-1,9.793307532E-1
1.135997192E1,3.014775366E-2,-8.805129677E-2,-1.266787529E0,1.270201780E0
1.136995692E1,7.531390525E-3,-3.143249080E-2,-1.555380702E0,1.555716507E0
1.137994192E1,-4.772203043E-3,3.252893686E-2,-1.814393282E0,1.814691127E0
1.138992792E1,-3.573514521E-3,8.409333229E-2,-2.048454285E0,2.050182776E0
1.139991292E1,1.065265760E-2,1.168738902E-1,-2.248052359E0,2.251113589E0
1.140989792E1,4.247104004E-2,1.355067044E-1,-2.415023088E0,2.419194571E0
1.141988292E1,8.923183382E-2,1.318542063E-1,-2.542421341E0,2.547401446E0
1.142986792E1,1.458200067E-1,1.032108292E-1,-2.630885601E0,2.636944253E0
1.143985292E1,2.050137818E-1,5.876317620E-2,-2.687335014E0,2.695784346E0
1.144983892E1,2.704761326E-1,4.468247294E-3,-2.702774048E0,2.716277758E0
1.145982392E1,3.244283497E-1,-5.215428397E-2,-2.682651758E0,2.702701293E0
1.146980892E1,3.659842908E-1,-1.056401506E-1,-2.624577522E0,2.652076830E0
1.147979392E1,3.888124228E-1,-1.487980336E-1,-2.536176682E0,2.570118308E0
1.148977892E1,3.896057606E-1,-1.799295843E-1,-2.415413618E0,2.453240765E0
1.149976492E1,3.678292334E-1,-1.940509528E-1,-2.262269020E0,2.300177218E0
1.150974992E1,3.230409920E-1,-1.872668117E-1,-2.087484837E0,2.120617194E0
1.151973492E1,2.594724298E-1,-1.645791084E-1,-1.884666324E0,1.909549522E0
1.152971992E1,1.834999025E-1,-1.297042072E-1,-1.659870148E0,1.675011732E0
1.153970492E1,9.862188250E-2,-8.659534156E-2,-1.411681890E0,1.417769653E0
1.154968992E1,2.128848247E-2,-3.032062016E-2,-1.143180370E0,1.143780529E0
1.155967592E1,-4.795096815E-2,1.445668843E-2,-8.565454483E-1,8.580083894E-1
1.156966092E1,-1.009302959E-1,5.368318409E-2,-5.558085442E-1,5.674433422E-1
1.157964592E1,-1.313471049E-1,9.025559574E-2,-2.458748966E-1,2.930061421E-1
1.158963092E1,-1.362752914E-1,1.071584150E-1,7.271824777E-2,1.879942141E-1
1.159961592E1,-1.230242625E-1,9.838674963E-2,3.943529725E-1,4.246518440E-1
1.160960192E1,-8.958587795E-2,8.945211023E-2,7.133418322E-1,7.244887018E-1
1.161958692E1,-4.791104048E-2,5.901909247E-2,1.025250077E0,1.028064415E0
1.162957192E1,-2.001339104E-3,1.117194351E-2,1.320871353E0,1.320920115E0
1.163955692E1,4.024569318E-2,-3.111559525E-2,1.598401070E0,1.599210391E0
1.164954192E1,7.087390870E-2,-7.327423245E-2,1.850519061E0,1.853324855E0
1.165952692E1,8.005739748E-2,-1.125824824E-1,2.074147463E0,2.078742817E0
1.166951292E1,7.173048705E-2,-1.327540576E-1,2.265748501E0,2.270767529E0
1.167949792E1,4.469075426E-2,-1.325950921E-1,2.420337439E0,2.424378691E0
1.168948292E1,-5.734334700E-3,-1.216289848E-1,2.538370848E0,2.541289644E0
1.169946792E1,-6.298018992E-2,-9.005214274E-2,2.618838787E0,2.621143355E0
1.170945292E1,-1.255306453E-1,-4.039563611E-2,2.660607815E0,2.663873814E0
1.171943892E1,-1.856135428E-1,1.247691363E-2,2.662489176E0,2.668980456E0
1.172942392E1,-2.368620783E-1,6.950104982E-2,2.630347967E0,2.641905462E0
1.173940892E1,-2.724246979E-1,1.177093163E-1,2.568104506E0,2.585194664E0
1.174939392E1,-2.888609469E-1,1.521825939E-1,2.470014334E0,2.491499749E0
1.175937892E1,-2.820041478E-1,1.606993824E-1,2.342096567E0,2.364480273E0
1.176936392E1,-2.569707036E-1,1.535964757E-1,2.188579082E0,2.208959986E0
1.177934992E1,-2.085404992E-1,1.176102459E-1,2.005705118E0,2.019944141E0
1.178933492E1,-1.523946673E-1,6.062606350E-2,1.801176667E0,1.808628497E0
1.179931992E1,-8.846280724E-2,-2.054096665E-3,1.566369295E0,1.568866679E0
1.180930492E1,-1.743683033E-2,-7.380391657E-2,1.315721631E0,1.317905335E0
1.181928992E1,4.322423786E-2,-1.425028294E-1,1.044912100E0,1.055469889E0
1.182927592E1,9.504216164E-2,-1.913007349E-1,7.603245378E-1,7.897609679E-1
1.183926092E1,1.395814866E-1,-2.168101072E-1,4.619688392E-1,5.290603201E-1
1.184924592E1,1.643558145E-1,-2.215838134E-1,1.527303010E-1,3.153391269E-1
1.185923092E1,1.700596511E-1,-1.967053562E-1,-1.609224528E-1,3.057929331E-1
1.186921592E1,1.648033708E-1,-1.487002820E-1,-4.736611843E-1,5.230935312E-1
1.187920092E1,1.469198018E-1,-8.871842176E-2,-7.819202542E-1,8.005346154E-1
1.188918692E1,1.218045950E-1,-2.453837357E-2,-1.080242753E0,1.087365117E0
1.189917192E1,9.422317892E-2,4.341456667E-2,-1.368368030E0,1.372295120E0
1.190915692E1,6.390202045E-2,9.384498000E-2,-1.629297733E0,1.633248742E0
1.191914192E1,4.161886126E-2,1.293156296E-1,-1.869314790E0,1.874244500E0
1.192912767E1,3.303975612E-2,1.423507333E-1,-2.075683355E0,2.080821172E0
1.193911267E1,3.827510402E-2,1.263193041E-1,-2.256309986E0,2.260167318E0
1.194909867E1,6.033273786E-2,9.419706464E-2,-2.398565292E0,2.401172336E0
1.195908367E1,9.992488474E-2,3.923474997E-2,-2.505058527E0,2.507357687E0
1.196906867E1,1.446324289E-1,-1.991805434E-2,-2.573937893E0,2.578075163E0
1.197905367E1,2.047085464E-1,-7.937712222E-2,-2.605349302E0,2.614584346E0
1.198903867E1,2.627047598E-1,-1.311875880E-1,-2.598414898E0,2.614953911E0
1.199902467E1,3.091180623E-1,-1.666736752E-1,-2.559092045E0,2.583076883E0
1.200900967E1,3.451184034E-1,-1.815343946E-1,-2.490068197E0,2.520416846E0
1.201899467E1,3.584094346E-1,-1.741345376E-1,-2.385567665E0,2.418618044E0
1.202897967E1,3.512378037E-1,-1.466416717E-1,-2.254580975E0,2.286483576E0
1.203896467E1,3.190400004E-1,-1.063227281E-1,-2.097714901E0,2.124499671E0
1.204894967E1,2.605540454E-1,-5.488138273E-2,-1.913686395E0,1.932122148E0
1.205893567E1,1.853891164E-1,-1.535590738E-3,-1.705136061E0,1.715185258E0
1.206892067E1,1.010944769E-1,4.720478505E-2,-1.473400354E0,1.477618689E0
1.207890567E1,1.956406422E-2,8.680307120E-2,-1.224474072E0,1.227702847E0
1.208889067E1,-6.175955385E-2,1.130988598E-1,-9.588447809E-1,9.674651976E-1
1.209887567E1,-1.271783859E-1,1.213482469E-1,-6.737166047E-1,6.962713568E-1
1.210886067E1,-1.734212488E-1,1.153420284E-1,-3.770439327E-1,4.307445185E-1
1.211884667E1,-1.986320615E-1,9.143695980E-2,-7.329894602E-2,2.306255601E-1
1.212883167E1,-1.998027861E-1,6.095495075E-2,2.378850281E-1,3.165848164E-1
1.213881667E1,-1.791549623E-1,2.415726148E-2,5.461857915E-1,5.753251191E-1
1.214880167E1,-1.457471997E-1,-1.306707226E-2,8.504729867E-1,8.629700433E-1
1.215878667E1,-1.083429605E-1,-4.779843241E-2,1.140567064E0,1.146697918E0
1.216877267E1,-6.575208902E-2,-7.233094424E-2,1.417208791E0,1.420575890E0
1.217875767E1,-2.956575714E-2,-8.278413117E-2,1.674810171E0,1.677115516E0
1.218874267E1,-7.536355872E-3,-8.072577417E-2,1.902631879E0,1.904358557E0
1.219872767E1,-1.038860413E-3,-6.240535900E-2,2.098384619E0,2.099312629E0
1.220871267E1,-1.624844037E-2,-2.694297396E-2,2.264756203E0,2.264974745E0
1.221869767E1,-5.057406053E-2,1.694753021E-2,2.393004179E0,2.393598537E0
1.222868367E1,-9.500837326E-2,6.517045200E-2,2.487831593E0,2.490497904E0
1.223866867E1,-1.543619484E-1,1.117797643E-1,2.541610479E0,2.548745997E0
1.224865367E1,-2.124739885E-1,1.578745544E-1,2.566120625E0,2.579737318E0
1.225863867E1,-2.738824487E-1,1.921584904E-1,2.547616482E0,2.569491432E0
1.226862367E1,-3.201828599E-1,2.105489522E-1,2.501453400E0,2.530635698E0
1.227860867E1,-3.537288308E-1,2.129516900E-1,2.418523788E0,2.453513771E0
1.228859467E1,-3.707892895E-1,1.935990304E-1,2.303323746E0,2.340996702E0
1.229857967E1,-3.677363396E-1,1.589038670E-1,2.167059183E0,2.203775387E0
1.230856467E1,-3.372692466E-1,1.049700528E-1,1.998584270E0,2.029558657E0
1.231854967E1,-2.949296236E-1,4.844046012E-2,1.810547709E0,1.835051217E0
1.232853467E1,-2.354327589E-1,-9.090476669E-3,1.597965360E0,1.615241317E0
1.233852067E1,-1.642020792E-1,-6.241944060E-2,1.364144206E0,1.375408275E0
1.234850567E1,-9.235771745E-2,-1.017191783E-1,1.111845851E0,1.120302609E0
1.235849067E1,-2.494489960E-2,-1.170957386E-1,8.449515700E-1,8.533913614E-1
1.236847567E1,3.723724931E-2,-1.161830723E-1,5.650972724E-1,5.781176751E-1
1.237846067E1,8.707685024E-2,-9.078771621E-2,2.728317976E-1,3.004363111E-1
1.238844567E1,1.194691435E-1,-4.930631816E-2,-2.621215396E-2,1.318751920E-1
1.239843167E1,1.281779557E-1,8.260551840E-3,-3.281995356E-1,3.524383070E-1
1.240841667E1,1.253507435E-1,6.554114819E-2,-6.233296990E-1,6.391778819E-1
1.241840167E1,1.036215723E-1,1.210742146E-1,-9.177579284E-1,9.314912832E-1
1.242838667E1,7.110544294E-2,1.653537899E-1,-1.199677825E0,1.213105413E0
1.243837167E1,3.164252266E-2,1.870492101E-1,-1.461679935E0,1.473939242E0
1.244835667E1,-3.607340390E-3,1.883315146E-1,-1.703287005E0,1.713671029E0
1.245834267E1,-3.191361576E-2,1.632690728E-1,-1.918658853E0,1.925857487E0
1.246832767E1,-4.451675713E-2,1.163779944E-1,-2.103141308E0,2.106829120E0
1.247831267E1,-3.857562691E-2,6.100419164E-2,-2.259332418E0,2.260485029E0
1.248829767E1,-1.948076114E-2,-4.944467917E-3,-2.379166603E0,2.379251494E0
1.249828267E1,2.190770023E-2,-6.747466326E-2,-2.460471392E0,2.461493905E0
1.250826867E1,7.762955129E-2,-1.188877895E-1,-2.508547068E0,2.512562247E0
1.251825367E1,1.351633817E-1,-1.476443410E-1,-2.518155098E0,2.526098392E0
1.252823867E1,1.973484606E-1,-1.593793035E-1,-2.492800474E0,2.505674037E0
1.253822367E1,2.458975911E-1,-1.426490545E-1,-2.438133001E0,2.454650059E0
1.254820867E1,2.786933780E-1,-1.081808284E-1,-2.349117041E0,2.368063336E0
1.255819367E1,2.910802066E-1,-5.996320769E-2,-2.233501673E0,2.253187297E0
1.256817967E1,2.780964971E-1,-3.167569870E-3,-2.092159986E0,2.110564167E0
1.257816467E1,2.429341972E-1,5.394897610E-2,-1.925169468E0,1.941186492E0
1.258814967E1,1.863276511E-1,9.697846323E-2,-1.734748363E0,1.747419440E0
1.259813467E1,1.173319146E-1,1.237221882E-1,-1.518567324E0,1.528110164E0
