"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.640026296E1,3.562591553E-2,-7.634124756E-3,1.081680634E1,1.081686770E1
4.641029996E1,4.071533203E-2,-2.694396973E-3,1.105555984E1,1.105563515E1
4.642033596E1,5.029541016E-2,-4.640350342E-3,1.127455444E1,1.127466758E1
4.643037296E1,5.912704468E-2,-1.496887207E-4,1.148696274E1,1.148711491E1
4.644040896E1,5.284011841E-2,4.191284180E-3,1.170161636E1,1.170173642E1
4.645044596E1,5.194198608E-2,6.436614990E-3,1.191327621E1,1.191339119E1
4.646048196E1,6.212081909E-2,1.287322998E-2,1.205188797E1,1.205205494E1
4.647051896E1,5.269042969E-2,8.981323242E-3,1.219708603E1,1.219720314E1
4.648055596E1,4.535568237E-2,3.218307495E-2,1.233195557E1,1.233208097E1
4.649059196E1,5.179229736E-2,3.008743286E-2,1.243913269E1,1.243927690E1
4.650062896E1,4.879852295E-2,2.739303589E-2,1.251517456E1,1.251529968E1
4.651066496E1,4.505630493E-2,3.248245239E-2,1.256831406E1,1.256843679E1
4.652070196E1,4.340972900E-2,3.622467041E-2,1.261037659E1,1.261050333E1
4.653073796E1,4.864883423E-2,4.071533203E-2,1.259959900E1,1.259975870E1
4.654077496E1,4.535568237E-2,4.041595459E-2,1.251741989E1,1.251756731E1
4.655081096E1,4.730163574E-2,4.131408691E-2,1.241832596E1,1.241848477E1
4.656084796E1,4.745132446E-2,3.921844482E-2,1.227163101E1,1.227178542E1
4.657088396E1,5.897735596E-2,3.832031250E-2,1.206700653E1,1.206721150E1
4.658092096E1,6.870712280E-2,2.769241333E-2,1.183663559E1,1.183686739E1
4.659095696E1,6.631210327E-2,3.278182983E-2,1.164967438E1,1.164990923E1
4.660099396E1,5.972579956E-2,2.649490356E-2,1.150402725E1,1.150421280E1
4.661102996E1,5.448669434E-2,7.933502197E-3,1.132050888E1,1.132064278E1
4.662106696E1,4.924758911E-2,7.634124756E-3,1.113324829E1,1.113335983E1
4.663110296E1,3.637435913E-2,-2.095642090E-3,1.090721832E1,1.090727918E1
4.664113996E1,3.906875610E-2,-2.380050659E-2,1.065828598E1,1.065838416E1
4.665117596E1,3.682342529E-2,-1.781295776E-2,1.036399796E1,1.036407868E1
4.666121296E1,3.637435913E-2,-2.080673218E-2,1.005504044E1,1.005512776E1
4.667124896E1,3.083587646E-2,-1.886077881E-2,9.760602722E0,9.760669653E0
4.668128596E1,3.472778320E-2,-3.188369751E-2,9.465715942E0,9.465833344E0
4.669132296E1,2.948867798E-2,-4.370910645E-2,9.202114105E0,9.202265160E0
4.670135896E1,2.888992310E-2,-3.981719971E-2,8.966204681E0,8.966339634E0
4.671139596E1,2.963836670E-2,-5.852828979E-2,8.767418060E0,8.767663511E0
4.672143196E1,2.574645996E-2,-6.511459351E-2,8.580756226E0,8.581041906E0
4.673146896E1,2.574645996E-2,-5.748046875E-2,8.356971588E0,8.357208925E0
4.674150496E1,2.050735474E-2,-6.900650024E-2,8.120762787E0,8.121081867E0
4.675154196E1,3.218307495E-2,-5.777984619E-2,7.926915894E0,7.927191801E0
4.676157796E1,2.230361938E-2,-5.882766724E-2,7.786058807E0,7.786312985E0
4.677161496E1,2.245330811E-2,-7.379653931E-2,7.636968842E0,7.637358389E0
4.678165096E1,2.125579834E-2,-7.708969116E-2,7.554190979E0,7.554614218E0
4.679168796E1,1.676513672E-2,-7.125183105E-2,7.514074402E0,7.514430917E0
4.680172396E1,7.035369873E-3,-8.382568359E-2,7.479645996E0,7.480119014E0
4.681176096E1,3.143463135E-3,-8.187973022E-2,7.487130432E0,7.487578800E0
4.682179696E1,7.035369873E-3,-7.454498291E-2,7.511529694E0,7.511902874E0
4.683183396E1,1.481918335E-2,-7.574249268E-2,7.542515259E0,7.542910112E0
4.684186996E1,1.721420288E-2,-7.753875732E-2,7.576793976E0,7.577210274E0
4.685190696E1,1.646575928E-2,-7.214996338E-2,7.648195496E0,7.648553528E0
4.686194296E1,3.397933960E-2,-6.541397095E-2,7.738906860E0,7.739257909E0
4.687197996E1,3.158432007E-2,-5.493576050E-2,7.876770172E0,7.877025064E0
4.688201596E1,2.125579834E-2,-4.640350342E-2,8.041727142E0,8.041889114E0
4.689205296E1,1.646575928E-2,-4.086502075E-2,8.233927460E0,8.234045329E0
4.690208996E1,2.065704346E-2,-3.397933960E-2,8.437953186E0,8.438046888E0
4.691212596E1,2.439926147E-2,-2.439926147E-2,8.633895721E0,8.633964673E0
4.692216296E1,3.427871704E-2,-2.709365845E-2,8.863518219E0,8.863625912E0
4.693219896E1,3.487747192E-2,-1.886077881E-2,9.142388306E0,9.142474288E0
4.694223587E1,3.951782227E-2,2.095642090E-3,9.431137848E0,9.431220873E0
4.695227187E1,3.951782227E-2,1.347198486E-3,9.708061981E0,9.708142505E0
4.696230888E1,3.592529297E-2,7.783813477E-3,1.001582199E1,1.001588944E1
4.697234488E1,3.397933960E-2,-3.891906738E-3,1.031594788E1,1.031600457E1
4.698238188E1,3.577560425E-2,-4.490661621E-4,1.057999878E1,1.058005928E1
4.699241788E1,3.547622681E-2,-2.993774414E-3,1.080797470E1,1.080803334E1
4.700245488E1,4.385879517E-2,1.496887207E-3,1.102592148E1,1.102600881E1
4.701249088E1,4.745132446E-2,3.293151855E-3,1.123967697E1,1.123977762E1
4.702252788E1,5.493576050E-2,1.556762695E-2,1.139550293E1,1.139564598E1
4.703256388E1,6.601272583E-2,1.661544800E-2,1.159728333E1,1.159748310E1
4.704260088E1,6.361770630E-2,1.871109009E-2,1.182735489E1,1.182754078E1
4.705263688E1,5.388793945E-2,2.320175171E-2,1.208092758E1,1.208107005E1
4.706267388E1,5.463638306E-2,1.826202393E-2,1.226714035E1,1.226727561E1
4.707270988E1,5.987548828E-2,8.831634521E-3,1.239228012E1,1.239242792E1
4.708274688E1,4.849914551E-2,1.137634277E-2,1.250319946E1,1.250329870E1
4.709278388E1,4.101470947E-2,1.377136230E-2,1.254930359E1,1.254937817E1
4.710281988E1,5.179229736E-2,1.901046753E-2,1.255993149E1,1.256005266E1
4.711285688E1,5.688171387E-2,1.901046753E-2,1.254137009E1,1.254151349E1
4.712289288E1,4.745132446E-2,3.427871704E-2,1.250813919E1,1.250827617E1
4.713292988E1,4.131408691E-2,2.978805542E-2,1.245559845E1,1.245570259E1
4.714296588E1,4.849914551E-2,3.158432007E-2,1.234677475E1,1.234691040E1
4.715300287E1,4.311035156E-2,3.472778320E-2,1.224872864E1,1.224885373E1
4.716303887E1,4.520599365E-2,1.841171265E-2,1.213331863E1,1.213341682E1
4.717307588E1,6.346801758E-2,1.227447510E-2,1.194201645E1,1.194219141E1
4.718311188E1,6.421646118E-2,3.742218018E-3,1.172107590E1,1.172125241E1
4.719314888E1,6.810836792E-2,-8.382568359E-3,1.149684219E1,1.149704699E1
4.720318488E1,5.748046875E-2,-4.340972900E-3,1.128742767E1,1.128757486E1
4.721322188E1,5.134323120E-2,5.089416504E-3,1.106678650E1,1.106690677E1
4.722325788E1,3.832031250E-2,1.466949463E-2,1.082399139E1,1.082406917E1
4.723329488E1,3.562591553E-2,8.532257080E-3,1.056907150E1,1.056913499E1
4.724333088E1,2.978805542E-2,2.245330811E-3,1.031385223E1,1.031389549E1
4.725336788E1,3.577560425E-2,-5.388793945E-3,1.002555176E1,1.002561704E1
4.726340388E1,3.562591553E-2,-1.496887207E-2,9.755662994E0,9.755739528E0
4.727344088E1,3.757186890E-2,-1.212478638E-2,9.514364777E0,9.514446687E0
4.728347788E1,3.158432007E-2,-2.799179077E-2,9.276060333E0,9.276156338E0
4.729351388E1,3.038681030E-2,-3.278182983E-2,9.012458496E0,9.012569342E0
4.730355088E1,3.861968994E-2,-3.667373657E-2,8.730295258E0,8.730457704E0
4.731358688E1,3.412902832E-2,-3.832031250E-2,8.499475250E0,8.499630155E0
4.732362388E1,3.023712158E-2,-2.829116821E-2,8.284522247E0,8.284625733E0
4.733365988E1,2.963836670E-2,-2.874023438E-2,8.063731384E0,8.063837069E0
4.734369688E1,2.529739380E-2,-4.625381470E-2,7.874973907E0,7.875150374E0
4.735373288E1,2.799179077E-2,-3.936813354E-2,7.716004486E0,7.716155689E0
4.736376988E1,2.619552612E-2,-3.772155762E-2,7.604935455E0,7.605074122E0
4.737380587E1,2.170486450E-2,-5.313949585E-2,7.539521484E0,7.539739990E0
4.738384288E1,1.631607056E-2,-5.852828979E-2,7.527546387E0,7.527791600E0
4.739387888E1,1.496887207E-2,-6.436614990E-2,7.542066193E0,7.542355701E0
4.740391588E1,1.526824951E-2,-6.601272583E-2,7.533683624E0,7.533988303E0
4.741395188E1,1.032852173E-2,-6.032455444E-2,7.520211639E0,7.520460679E0
4.742398888E1,1.047821045E-2,-6.002517700E-2,7.543114014E0,7.543360116E0
4.743402488E1,1.871109009E-2,-6.526428223E-2,7.574548645E0,7.574852917E0
4.744406188E1,1.901046753E-2,-6.062393188E-2,7.668553162E0,7.668816353E0
4.745409788E1,2.005828857E-2,-6.182144165E-2,7.772437134E0,7.772708873E0
4.746413488E1,2.544708252E-2,-6.137237549E-2,7.902366943E0,7.902646230E0
4.747417088E1,2.424957275E-2,-5.553451538E-2,8.061486053E0,8.061713808E0
4.748420788E1,2.529739380E-2,-4.700225830E-2,8.250692596E0,8.250865257E0
4.749424488E1,3.637435913E-2,-4.670288086E-2,8.502768402E0,8.502974465E0
4.750428088E1,3.053649902E-2,-3.832031250E-2,8.744066620E0,8.744203908E0
4.751431788E1,3.113525391E-2,-4.281097412E-2,8.965306549E0,8.965462827E0
4.752435388E1,4.086502075E-2,-3.832031250E-2,9.195827179E0,9.195997820E0
4.753439088E1,4.041595459E-2,-4.819976807E-2,9.445208588E0,9.445418039E0
4.754442688E1,3.847000122E-2,-3.951782227E-2,9.711654510E0,9.711811105E0
4.755446388E1,2.903961182E-2,-1.377136230E-2,9.995763702E0,9.995815372E0
4.756449988E1,2.634521484E-2,-1.122665405E-2,1.028361511E1,1.028365499E1
4.757453688E1,3.577560425E-2,-0.000000000E0,1.056697586E1,1.056703642E1
4.758457287E1,3.817062378E-2,8.232879639E-3,1.082698517E1,1.082705558E1
4.759460988E1,4.625381470E-2,7.783813477E-3,1.104343506E1,1.104353466E1
4.760464588E1,4.834945679E-2,1.766326904E-2,1.129581024E1,1.129592753E1
4.761468288E1,5.044509888E-2,2.499801636E-2,1.153276749E1,1.153290490E1
4.762471888E1,5.358856201E-2,1.167572021E-2,1.170954987E1,1.170967831E1
4.763475587E1,5.912704468E-2,1.691482544E-2,1.185055664E1,1.185071622E1
4.764479188E1,6.795867920E-2,1.826202393E-2,1.199021622E1,1.199042271E1
4.765482888E1,6.526428223E-2,3.113525391E-2,1.215173035E1,1.215194549E1
4.766486488E1,5.748046875E-2,1.571731567E-2,1.228749802E1,1.228764251E1
4.767490188E1,5.463638306E-2,3.966751099E-2,1.238299942E1,1.238318349E1
4.768493888E1,5.119354248E-2,4.939727783E-2,1.245949036E1,1.245969345E1
4.769497488E1,5.224136353E-2,3.338058472E-2,1.250903732E1,1.250919095E1
4.770501188E1,4.819976807E-2,4.475692749E-2,1.252026398E1,1.252043675E1
4.771504788E1,4.355941772E-2,3.113525391E-2,1.254017258E1,1.254028688E1
4.772508488E1,3.562591553E-2,1.257385254E-2,1.255514145E1,1.255519829E1
4.773512088E1,4.161346436E-2,1.212478638E-2,1.247805176E1,1.247812704E1
4.774515788E1,3.817062378E-2,1.466949463E-2,1.229977249E1,1.229984047E1
4.775519388E1,4.520599365E-2,1.871109009E-2,1.209754303E1,1.209764196E1
4.776523088E1,5.777984619E-2,2.829116821E-2,1.187600372E1,1.187617798E1
4.777526688E1,5.748046875E-2,3.083587646E-2,1.164772842E1,1.164791107E1
4.778530388E1,5.882766724E-2,1.826202393E-2,1.142648849E1,1.142665452E1
4.779533987E1,6.256988525E-2,1.841171265E-2,1.119207596E1,1.119226600E1
4.780537688E1,5.837860107E-2,1.347198486E-2,1.100975510E1,1.100991811E1
4.781541288E1,4.834945679E-2,-1.167572021E-2,1.081366287E1,1.081377726E1
4.782544988E1,3.517684937E-2,-1.107696533E-2,1.060290115E1,1.060296529E1
4.783548588E1,3.008743286E-2,-1.736389160E-2,1.039827667E1,1.039833470E1
4.784552287E1,2.784210205E-2,-3.667373657E-2,1.014126114E1,1.014136567E1
4.785555888E1,2.948867798E-2,-4.026626587E-2,9.834399261E0,9.834525906E0
4.786559588E1,3.891906738E-2,-3.592529297E-2,9.486372986E0,9.486520845E0
4.787563188E1,4.191284180E-2,-4.041595459E-2,9.186396790E0,9.186581307E0
4.788566888E1,3.128494263E-2,-3.323089600E-2,8.931476898E0,8.931593510E0
4.789570588E1,3.158432007E-2,-4.206253052E-2,8.674461365E0,8.674620844E0
4.790574188E1,2.814147949E-2,-3.562591553E-2,8.454269257E0,8.454391156E0
4.791577888E1,3.517684937E-2,-5.448669434E-2,8.245154114E0,8.245409182E0
4.792581488E1,2.799179077E-2,-5.179229736E-2,8.075107727E0,8.075322333E0
4.793585188E1,2.365081787E-2,-5.718109131E-2,7.918832703E0,7.919074467E0
4.794588846E1,2.380050659E-2,-6.361770630E-2,7.792345734E0,7.792641767E0
4.795592546E1,2.604583740E-2,-6.316864014E-2,7.681276703E0,7.681580596E0
4.796596146E1,2.709365845E-2,-6.092330933E-2,7.580536194E0,7.580829420E0
4.797599846E1,2.275268555E-2,-6.661148071E-2,7.482190704E0,7.482521802E0
4.798603446E1,2.185455322E-2,-6.661148071E-2,7.432943115E0,7.433273711E0
4.799607146E1,1.811233521E-2,-6.301895142E-2,7.464826813E0,7.465114787E0
4.800610746E1,1.332229614E-2,-6.122268677E-2,7.504045258E0,7.504306825E0
4.801614446E1,8.382568359E-3,-5.568420410E-2,7.554190979E0,7.554400859E0
4.802618046E1,4.490661621E-3,-4.296066284E-2,7.621101837E0,7.621224245E0
4.803621746E1,1.347198486E-2,-3.757186890E-2,7.705376587E0,7.705479965E0
4.804625346E1,1.646575928E-2,-4.490661621E-2,7.818241882E0,7.818388188E0
4.805629046E1,1.661544800E-2,-3.966751099E-2,7.983348541E0,7.983464381E0
4.806632746E1,1.766326904E-2,-5.239105225E-2,8.163873138E0,8.164060352E0
4.807636346E1,1.766326904E-2,-6.526428223E-2,8.337062988E0,8.337337146E0
4.808640046E1,3.442840576E-2,-6.870712280E-2,8.505013733E0,8.505360932E0
4.809643646E1,3.577560425E-2,-5.972579956E-2,8.696465607E0,8.696744282E0
4.810647346E1,3.652404785E-2,-6.032455444E-2,8.924142151E0,8.924420776E0
4.811650946E1,2.694396973E-2,-3.996688843E-2,9.193731537E0,9.193857890E0
4.812654646E1,3.832031250E-2,-2.694396973E-2,9.456285553E0,9.456401582E0
4.813658246E1,3.757186890E-2,-1.197509766E-2,9.717342682E0,9.717422696E0
4.814661946E1,3.427871704E-2,-2.844085693E-3,1.000878662E1,1.000884572E1
4.815665546E1,3.906875610E-2,5.837860107E-3,1.030187714E1,1.030195287E1
4.816669246E1,3.802093506E-2,7.933502197E-3,1.061547501E1,1.061554606E1
4.817672846E1,3.353027344E-2,-9.430389404E-3,1.091350525E1,1.091356083E1
4.818676546E1,3.308120728E-2,-2.275268555E-2,1.116632950E1,1.116640168E1
4.819680146E1,4.610412598E-2,-1.676513672E-2,1.132769394E1,1.132780017E1
4.820683846E1,5.897735596E-2,-1.137634277E-2,1.146870071E1,1.146885800E1
4.821687446E1,6.391708374E-2,2.544708252E-3,1.162123352E1,1.162140957E1
4.822691146E1,6.721023560E-2,2.005828857E-2,1.179487244E1,1.179508098E1
4.823694746E1,6.481521606E-2,4.266128540E-2,1.195518906E1,1.195544087E1
4.824698446E1,6.137237549E-2,5.254074097E-2,1.210053680E1,1.210080650E1
4.825702046E1,5.628295898E-2,5.882766724E-2,1.224289078E1,1.224316148E1
4.826705746E1,5.792953491E-2,4.326004028E-2,1.238749008E1,1.238770107E1
4.827709446E1,5.119354248E-2,2.095642090E-2,1.249975662E1,1.249987902E1
4.828713046E1,5.014572144E-2,1.197509766E-2,1.259944931E1,1.259955479E1
4.829716746E1,4.715194702E-2,-3.293151855E-3,1.260423935E1,1.260432798E1
4.830720346E1,5.209167480E-2,5.987548828E-4,1.254137009E1,1.254147828E1
4.831724046E1,5.284011841E-2,1.002914429E-2,1.242835510E1,1.242847148E1
4.832727646E1,4.700225830E-2,5.538482666E-3,1.232971024E1,1.232980107E1
4.833731346E1,5.089416504E-2,1.796264648E-2,1.222373062E1,1.222384977E1
4.834734946E1,4.894821167E-2,4.460723877E-2,1.206625809E1,1.206643982E1
4.835738646E1,4.251159668E-2,3.921844482E-2,1.187375839E1,1.187389926E1
4.836742246E1,5.014572144E-2,2.844085693E-2,1.166628983E1,1.166643226E1
4.837745946E1,4.984634399E-2,1.661544800E-2,1.148875900E1,1.148887915E1
4.838749546E1,5.164260864E-2,-3.592529297E-3,1.128188919E1,1.128200796E1
4.839753246E1,4.400848389E-2,-1.856140137E-2,1.107367218E1,1.107377518E1
4.840756846E1,3.742218018E-2,-2.634521484E-2,1.083716400E1,1.083726064E1
4.841760546E1,3.787124634E-2,-2.439926147E-2,1.055185730E1,1.055195347E1
4.842764146E1,4.086502075E-2,-1.437011719E-2,1.027164001E1,1.027173136E1
4.843767846E1,3.772155762E-2,-7.484436035E-3,9.984237671E0,9.984311734E0
4.844771446E1,3.038681030E-2,-6.436614990E-3,9.725725250E0,9.725774850E0
4.845775146E1,2.664459229E-2,-1.437011719E-2,9.460776215E0,9.460824648E0
4.846778846E1,3.338058472E-2,-1.601669312E-2,9.203161926E0,9.203236400E0
4.847782446E1,2.844085693E-2,-2.664459229E-2,8.941506042E0,8.941590973E0
4.848786146E1,3.442840576E-2,-3.382965088E-2,8.701854401E0,8.701988265E0
4.849789746E1,3.173400879E-2,-4.266128540E-2,8.486003265E0,8.486169834E0
4.850793446E1,2.679428101E-2,-6.047424316E-2,8.280031586E0,8.280295775E0
4.851797046E1,2.005828857E-2,-6.152206421E-2,8.093369751E0,8.093628434E0
4.852800746E1,3.143463135E-2,-6.706054688E-2,7.908204803E0,7.908551604E0
4.853804346E1,3.787124634E-2,-6.915618896E-2,7.730075226E0,7.730477334E0
4.854808046E1,3.038681030E-2,-7.738906860E-2,7.593708801E0,7.594163929E0
4.855811646E1,3.338058472E-2,-7.813751221E-2,7.520960083E0,7.521440042E0
4.856815346E1,2.125579834E-2,-6.526428223E-2,7.489974518E0,7.490289014E0
4.857818946E1,1.197509766E-2,-6.466552734E-2,7.487729187E0,7.488017990E0
4.858822646E1,1.182540894E-2,-6.017486572E-2,7.503296814E0,7.503547423E0
4.859826246E1,1.571731567E-2,-4.894821167E-2,7.528145142E0,7.528320678E0
4.860829946E1,2.230361938E-2,-5.014572144E-2,7.572453003E0,7.572651882E0
4.861833546E1,1.706451416E-2,-6.451583862E-2,7.656578064E0,7.656868886E0
4.862837246E1,1.122665405E-2,-6.212081909E-2,7.756420441E0,7.756677323E0
4.863840846E1,1.721420288E-2,-6.032455444E-2,7.876470795E0,7.876720609E0
4.864844546E1,2.694396973E-2,-6.137237549E-2,7.978259125E0,7.978540669E0
4.865848246E1,1.766326904E-2,-5.448669434E-2,8.111631775E0,8.111834000E0
4.866851846E1,1.990859985E-2,-4.670288086E-2,8.301586761E0,8.301742002E0
4.867855546E1,2.290237427E-2,-3.008743286E-2,8.528814240E0,8.528898059E0
4.868859146E1,2.739303589E-2,-1.197509766E-2,8.752449188E0,8.752500247E0
4.869862846E1,2.110610962E-2,-6.885681152E-3,9.002728729E0,9.002756103E0
4.870866446E1,3.532653809E-2,4.640350342E-3,9.259145508E0,9.259214061E0
4.871870146E1,3.472778320E-2,2.993774414E-3,9.525142365E0,9.525206142E0
4.872873746E1,4.116439819E-2,1.496887207E-3,9.793983307E0,9.794069928E0
4.873877446E1,3.757186890E-2,-1.496887207E-2,1.009321106E1,1.009329209E1
4.874881046E1,2.305206299E-2,-3.308120728E-2,1.039692947E1,1.039700766E1
4.875884746E1,2.544708252E-2,-3.308120728E-2,1.063927551E1,1.063935738E1
4.876888346E1,3.906875610E-2,-2.185455322E-2,1.083836151E1,1.083845396E1
4.877892046E1,3.861968994E-2,-1.407073975E-2,1.103445374E1,1.103453029E1
4.878895646E1,4.460723877E-2,1.197509766E-2,1.125449615E1,1.125459093E1
4.879899346E1,5.029541016E-2,2.799179077E-2,1.146406036E1,1.146420487E1
4.880902946E1,5.703140259E-2,3.996688843E-2,1.165027313E1,1.165048128E1
4.881906646E1,5.658233643E-2,4.655319214E-2,1.184741318E1,1.184763975E1
4.882910246E1,6.855743408E-2,3.427871704E-2,1.201716019E1,1.201740463E1
4.883913946E1,5.957611084E-2,2.903961182E-2,1.218047058E1,1.218065089E1
4.884917646E1,5.867797852E-2,1.661544800E-2,1.232566864E1,1.232581951E1
4.885921246E1,5.298980713E-2,1.437011719E-2,1.242356506E1,1.242368638E1
4.886924946E1,5.553451538E-2,1.302291870E-2,1.246787292E1,1.246800341E1
4.887928546E1,5.792953491E-2,1.451980591E-2,1.244302460E1,1.244316792E1
4.888932246E1,6.077362061E-2,1.886077881E-2,1.242206818E1,1.242223116E1
4.889935846E1,5.628295898E-2,4.251159668E-2,1.240620117E1,1.240640168E1
4.890939546E1,5.254074097E-2,4.610412598E-2,1.241024277E1,1.241043962E1
4.891943146E1,4.311035156E-2,4.445755005E-2,1.234363129E1,1.234378663E1
4.892946846E1,5.403762817E-2,2.469863892E-2,1.222148529E1,1.222162971E1
4.893950446E1,5.149291992E-2,1.661544800E-2,1.207598785E1,1.207610907E1
4.894954438E1,5.074447632E-2,2.544708252E-3,1.191941345E1,1.191952174E1
4.895958038E1,4.805007935E-2,5.987548828E-4,1.172272247E1,1.172282096E1
4.896961738E1,4.730163574E-2,-1.302291870E-2,1.151660110E1,1.151670561E1
4.897965338E1,4.475692749E-2,-1.152603149E-2,1.127994324E1,1.128003792E1
4.898969038E1,3.891906738E-2,-3.592529297E-3,1.100077377E1,1.100084320E1
4.899972638E1,4.161346436E-2,-4.640350342E-3,1.073792038E1,1.073800202E1
4.900976337E1,3.951782227E-2,-7.933502197E-3,1.051937485E1,1.051945207E1
4.901979937E1,3.472778320E-2,-9.280700684E-3,1.028316605E1,1.028322887E1
4.902983638E1,1.736389160E-2,-2.993774414E-3,1.003004242E1,1.003005790E1
4.903987338E1,3.068618774E-2,4.490661621E-3,9.748178558E0,9.748227891E0
4.904990938E1,3.457809448E-2,-1.152603149E-2,9.450148315E0,9.450218605E0
4.905994637E1,3.936813354E-2,-1.047821045E-2,9.199270020E0,9.199360224E0
4.906998238E1,2.754272461E-2,-1.945953369E-2,8.962761841E0,8.962825285E0
4.908001938E1,2.290237427E-2,-3.128494263E-2,8.701405334E0,8.701491715E0
4.909005538E1,2.634521484E-2,-4.221221924E-2,8.467292175E0,8.467438380E0
4.910009238E1,2.694396973E-2,-3.906875610E-2,8.225993958E0,8.226130861E0
4.911012838E1,2.634521484E-2,-5.029541016E-2,8.015830994E0,8.016032074E0
4.912016538E1,3.128494263E-2,-5.074447632E-2,7.853269043E0,7.853495299E0
4.913020138E1,2.903961182E-2,-4.236190796E-2,7.750582581E0,7.750752749E0
4.914023838E1,2.335144043E-2,-5.104385376E-2,7.650440826E0,7.650646744E0
4.915027438E1,1.017883301E-2,-4.326004028E-2,7.582182770E0,7.582313011E0
4.916031138E1,2.275268555E-2,-4.805007935E-2,7.528743896E0,7.528931608E0
4.917034738E1,2.365081787E-2,-5.583389282E-2,7.481292572E0,7.481538300E0
4.918038438E1,1.736389160E-2,-6.002517700E-2,7.505242767E0,7.505502883E0
4.919042038E1,1.407073975E-2,-5.987548828E-2,7.533833313E0,7.534084380E0
4.920045738E1,1.661544800E-2,-7.918533325E-2,7.575297089E0,7.575729164E0
4.921049338E1,1.841171265E-2,-9.101074219E-2,7.608378296E0,7.608944883E0
4.922053038E1,1.766326904E-2,-8.023315430E-2,7.679480438E0,7.679919866E0
4.923056738E1,2.484832764E-2,-7.170089722E-2,7.813601532E0,7.813970013E0
4.924060338E1,2.559677124E-2,-6.017486572E-2,7.993677063E0,7.993944533E0
4.925064038E1,2.005828857E-2,-4.715194702E-2,8.196205902E0,8.196366075E0
4.926067638E1,1.916015625E-2,-4.924758911E-2,8.389603729E0,8.389770150E0
4.927071337E1,1.197509766E-2,-4.026626587E-2,8.602760468E0,8.602863037E0
4.928074938E1,2.499801636E-2,-3.996688843E-2,8.831484833E0,8.831610646E0
4.929078638E1,2.993774414E-2,-4.535568237E-2,9.055269470E0,9.055432545E0
4.930082238E1,2.918930054E-2,-4.984634399E-2,9.289682007E0,9.289861595E0
4.931085938E1,3.517684937E-2,-5.044509888E-2,9.559271393E0,9.559469215E0
4.932089538E1,3.667373657E-2,-4.385879517E-2,9.814640350E0,9.814806863E0
4.933093238E1,3.143463135E-2,-2.454895020E-2,1.006387207E1,1.006395110E1
4.934096838E1,3.382965088E-2,-2.290237427E-2,1.033316208E1,1.033324284E1
