"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.529676596E1,7.157695480E-3,1.347594261E0,-1.713452628E-3,1.347614359E0
5.530674996E1,9.784120135E-3,1.304118991E0,-5.345672835E-4,1.304155802E0
5.531673496E1,1.034258492E-2,1.257390261E0,1.377315959E-3,1.257433550E0
5.532671896E1,4.215447232E-3,1.200672388E0,-4.752437584E-3,1.200689193E0
5.533670396E1,3.881486831E-3,1.140863180E0,1.867648098E-3,1.140871312E0
5.534668796E1,6.005051546E-3,1.078631163E0,-2.495348686E-3,1.078650765E0
5.535667296E1,6.530492567E-3,1.010299802E0,-2.092914656E-4,1.010320930E0
5.536665696E1,5.034595728E-3,9.386815429E-1,-5.930650514E-4,9.386952316E-1
5.537664196E1,6.305722520E-3,8.628315330E-1,6.559574977E-4,8.628548236E-1
5.538662596E1,7.758219726E-3,7.838386297E-1,-6.816922687E-4,7.838773196E-1
5.539661096E1,1.375154941E-3,6.969226599E-1,9.742612019E-4,6.969246976E-1
5.540659496E1,1.564227394E-3,6.076673865E-1,-9.341589175E-4,6.076701178E-1
5.541657996E1,4.062848166E-4,5.142165422E-1,-9.986073710E-4,5.142176724E-1
5.542656396E1,3.418059554E-3,4.194529951E-1,-7.121888921E-4,4.194675261E-1
5.543654896E1,-1.175893121E-3,3.202883303E-1,-1.175578684E-3,3.202926463E-1
5.544653296E1,2.717905678E-3,2.246199250E-1,-4.299569409E-4,2.246367792E-1
5.545651796E1,-1.058439957E-4,1.253910810E-1,-9.415505920E-4,1.253946606E-1
5.546650196E1,3.826010507E-4,3.017094173E-2,1.091831364E-3,3.019311517E-2
5.547648696E1,-2.554923994E-4,-6.591510773E-2,-3.175134771E-4,6.591636760E-2
5.548647096E1,-2.747393679E-3,-1.671353281E-1,2.168408129E-3,1.671719715E-1
5.549645596E1,1.055866596E-3,-2.601358593E-1,2.565219067E-3,2.601506496E-1
5.550643996E1,1.851325040E-3,-3.530794382E-1,3.373033833E-3,3.531004028E-1
5.551642496E1,-1.637149602E-3,-4.527660906E-1,-4.885499366E-4,4.527693141E-1
5.552640896E1,-4.752085079E-5,-5.491428375E-1,5.178647116E-4,5.491430838E-1
5.553639396E1,2.294479636E-4,-6.386402249E-1,2.043855842E-3,6.386435366E-1
5.554637796E1,-5.460922606E-3,-7.234955430E-1,-2.005246934E-4,7.235161799E-1
5.555636296E1,-6.644165143E-3,-8.070296049E-1,-7.376843132E-4,8.070572918E-1
5.556634696E1,-4.764263518E-3,-8.832072616E-1,4.433119670E-3,8.832312368E-1
5.557633196E1,-3.558650380E-3,-9.552825093E-1,2.324428875E-3,9.552919656E-1
5.558631596E1,-5.097642541E-3,-1.026322603E0,6.282427348E-4,1.026335455E0
5.559630096E1,-5.874752998E-3,-1.091446996E0,1.946801785E-4,1.091462824E0
5.560628496E1,-2.081652172E-3,-1.153952479E0,2.353787655E-3,1.153956758E0
5.561626996E1,-4.640150815E-3,-1.212472081E0,1.893327106E-3,1.212482438E0
5.562625396E1,-8.332072757E-3,-1.264622927E0,2.664172556E-3,1.264653181E0
5.563623896E1,-6.253742613E-3,-1.303247333E0,9.469662327E-4,1.303262681E0
5.564622296E1,-3.171163611E-3,-1.346446276E0,1.569226850E-3,1.346450925E0
5.565620796E1,-8.278041147E-3,-1.383883357E0,2.453130204E-3,1.383910290E0
5.566619196E1,-4.171434790E-3,-1.414757490E0,4.339708481E-3,1.414770296E0
5.567617696E1,-9.225049056E-3,-1.437593579E0,2.272562822E-3,1.437624974E0
5.568616096E1,-4.239058122E-3,-1.454908490E0,3.503533779E-3,1.454918884E0
5.569614596E1,-9.395736270E-3,-1.471093297E0,8.694012649E-4,1.471123558E0
5.570613038E1,-7.137675304E-3,-1.475974917E0,1.067221165E-3,1.475992562E0
5.571611538E1,-9.188842028E-3,-1.471721053E0,2.287481446E-3,1.471751516E0
5.572609938E1,-6.964243017E-3,-1.462822914E0,4.560733214E-5,1.462839493E0
5.573608437E1,-7.121103350E-3,-1.439646959E0,3.139135195E-3,1.439667994E0
5.574606837E1,-7.452972699E-3,-1.415470243E0,4.353090189E-4,1.415489931E0
5.575605337E1,-5.079297349E-3,-1.387381077E0,1.058754977E-3,1.387390779E0
5.576603737E1,-1.295444439E-3,-1.348877430E0,2.361358842E-3,1.348880119E0
5.577602237E1,-4.943975247E-3,-1.309522271E0,1.698498148E-3,1.309532705E0
5.578600637E1,-8.839114569E-3,-1.256617188E0,1.902494114E-3,1.256649716E0
5.579599137E1,-8.480386809E-3,-1.201676250E0,-1.784998458E-4,1.201706186E0
5.580597537E1,-6.525629200E-3,-1.140523553E0,1.363536110E-3,1.140543036E0
5.581596038E1,-6.919510663E-3,-1.072011352E0,2.955839969E-3,1.072037758E0
5.582594438E1,-4.260363057E-3,-9.987516999E-1,2.488858998E-3,9.987638876E-1
5.583592938E1,-3.794842865E-3,-9.218321443E-1,2.380734775E-3,9.218430294E-1
5.584591438E1,-4.318646155E-3,-8.425508738E-1,3.642988158E-3,8.425698172E-1
5.585589838E1,-3.998800647E-3,-7.605776787E-1,1.612327760E-3,7.605898996E-1
5.586588338E1,-3.173511941E-3,-6.795047522E-1,2.584386617E-3,6.795170774E-1
5.587586738E1,-5.733076017E-3,-5.945744514E-1,1.628844533E-3,5.946043219E-1
5.588585237E1,-1.168439398E-3,-5.053762794E-1,2.763289027E-3,5.053851845E-1
5.589583637E1,-2.174581634E-3,-4.117174149E-1,6.098567974E-4,4.117236093E-1
5.590582137E1,-7.313899696E-4,-3.173921704E-1,3.443253227E-4,3.173931999E-1
5.591580537E1,-1.460829750E-3,-2.226800174E-1,-1.008826774E-3,2.226870941E-1
5.592579037E1,-4.203359131E-4,-1.248458400E-1,2.711517736E-4,1.248468421E-1
5.593577437E1,7.096433546E-4,-2.839440852E-2,6.423965096E-4,2.841053858E-2
5.594575937E1,1.618574141E-3,6.536062062E-2,3.176222090E-4,6.538143004E-2
5.595574338E1,-5.313958973E-4,1.627018154E-1,2.244114876E-4,1.627028379E-1
5.596572838E1,-2.823933610E-4,2.564312518E-1,-1.096186461E-3,2.564337502E-1
5.597571238E1,2.008990385E-3,3.519947827E-1,-1.124948496E-3,3.520023133E-1
5.598569738E1,2.451696200E-4,4.451929629E-1,-2.435822971E-3,4.451996940E-1
5.599568138E1,2.872644458E-3,5.374630094E-1,1.317306887E-4,5.374707023E-1
5.600566638E1,4.064963199E-3,6.214882135E-1,2.731030341E-3,6.215075076E-1
5.601565038E1,6.580584683E-3,7.031556368E-1,-6.719566882E-4,7.031867499E-1
5.602563538E1,8.783772588E-3,7.876037359E-1,-1.136996783E-3,7.876535357E-1
5.603561937E1,2.330134390E-3,8.677105308E-1,-1.104506198E-3,8.677143624E-1
5.604560437E1,8.405113593E-3,9.452956319E-1,-1.917191315E-3,9.453349423E-1
5.605558837E1,6.114795338E-3,1.017483830E0,-3.126370721E-4,1.017502252E0
5.606557337E1,8.009625599E-3,1.090282083E0,-1.055993140E-3,1.090312014E0
5.607555737E1,5.273759365E-3,1.152871490E0,-1.310771331E-4,1.152883559E0
5.608554237E1,8.873009123E-3,1.209574342E0,-4.671234637E-3,1.209615906E0
5.609552637E1,8.324664086E-3,1.268466592E0,-3.176135710E-3,1.268497884E0
5.610551138E1,7.244266570E-3,1.312517881E0,-4.533445463E-6,1.312537873E0
5.611549538E1,5.327056628E-3,1.350661874E0,-2.192586660E-3,1.350674158E0
5.612548038E1,6.012544967E-3,1.384678006E0,-1.025924925E-3,1.384691440E0
5.613546438E1,5.176046398E-3,1.413032413E0,-3.178025596E-3,1.413045466E0
5.614544938E1,6.363537163E-3,1.431975842E0,-2.981751226E-3,1.431993085E0
5.615543338E1,6.690840237E-3,1.450544715E0,-2.372419927E-3,1.450562086E0
5.616541838E1,7.561715320E-3,1.458599448E0,-2.890619915E-3,1.458621913E0
5.617540238E1,8.510067128E-3,1.456963181E0,-3.122847527E-3,1.456991381E0
5.618538737E1,9.120423347E-3,1.448435664E0,-2.131537069E-3,1.448465947E0
5.619537137E1,5.962979514E-3,1.433206320E0,-1.927539241E-3,1.433220021E0
5.620535637E1,1.126825623E-2,1.411879182E0,-2.216622466E-3,1.411925887E0
5.621534037E1,9.124677628E-3,1.384080052E0,-2.736691386E-6,1.384110130E0
5.622532537E1,5.182703957E-3,1.353498220E0,-2.539145993E-3,1.353510525E0
5.623530937E1,4.678567871E-3,1.313624263E0,-3.663532669E-3,1.313637703E0
5.624529437E1,8.371805772E-3,1.266623974E0,-1.453694887E-3,1.266652475E0
5.625527837E1,7.676453795E-3,1.223021388E0,3.753644414E-4,1.223045537E0
5.626526338E1,4.647634923E-3,1.170901179E0,-1.099945512E-4,1.170910408E0
5.627524738E1,5.332599860E-3,1.111422658E0,-1.893779961E-3,1.111437064E0
5.628523238E1,5.561641417E-3,1.049921036E0,-2.027940005E-3,1.049937725E0
5.629521638E1,4.847381264E-3,9.815788865E-1,-1.145102084E-3,9.815915234E-1
5.630520138E1,4.375193734E-3,9.111897349E-1,-6.697911303E-4,9.112004851E-1
5.631518538E1,1.786601148E-3,8.357663751E-1,-1.759822713E-3,8.357701374E-1
5.632517038E1,4.748082254E-3,7.594643831E-1,-1.599185169E-3,7.594809089E-1
5.633515438E1,4.799481481E-3,6.785878539E-1,8.581134025E-4,6.786053690E-1
5.634513937E1,1.794884680E-3,5.913279057E-1,-2.600120148E-3,5.913363461E-1
5.635512337E1,3.711561440E-3,5.020608902E-1,8.657176513E-4,5.020753555E-1
5.636510837E1,7.871567504E-4,4.050906301E-1,1.399948960E-3,4.050938139E-1
5.637509237E1,8.936830563E-4,3.106091321E-1,-1.243771054E-3,3.106129079E-1
5.638507737E1,2.296878258E-3,2.123162597E-1,4.510791041E-4,2.123291626E-1
5.639506137E1,-8.429887239E-4,1.176595315E-1,-1.736984123E-4,1.176626796E-1
5.640504638E1,8.217686554E-4,2.071583830E-2,-2.621833701E-4,2.073378885E-2
5.641503038E1,7.464011433E-4,-7.565011084E-2,1.932170708E-4,7.565403967E-2
5.642501538E1,-1.493060263E-3,-1.712972075E-1,-9.554633871E-4,1.713063788E-1
5.643499938E1,-2.429725137E-4,-2.678431869E-1,1.097567379E-3,2.678455459E-1
5.644498438E1,-1.620350173E-3,-3.642150462E-1,3.322418779E-4,3.642188021E-1
5.645496838E1,-4.882403300E-4,-4.593591392E-1,2.045719884E-3,4.593639539E-1
5.646495338E1,-3.117870074E-3,-5.498822331E-1,-1.382820774E-3,5.498928110E-1
5.647493738E1,-3.226793371E-3,-6.359537244E-1,3.839205019E-4,6.359620265E-1
5.648492237E1,-4.791134037E-3,-7.203881741E-1,-6.033100653E-4,7.204043589E-1
5.649490637E1,-4.601783585E-3,-7.954613566E-1,1.336802961E-3,7.954757906E-1
5.650489137E1,-4.124535713E-3,-8.703513741E-1,1.305443468E-3,8.703621260E-1
5.651487537E1,-3.497361438E-3,-9.444511533E-1,1.477673650E-4,9.444576403E-1
5.652486037E1,-5.416965112E-3,-1.011408687E0,3.473191988E-3,1.011429156E0
5.653484437E1,-5.514436401E-3,-1.072490931E0,3.160145134E-4,1.072505154E0
5.654482937E1,-7.479607128E-3,-1.136060119E0,1.163978130E-3,1.136085337E0
5.655481337E1,-3.978615627E-3,-1.188860774E0,-4.046238028E-4,1.188867500E0
5.656479838E1,-8.325681090E-3,-1.237537861E0,2.933889627E-4,1.237565901E0
5.657478238E1,-6.284102332E-3,-1.277927637E0,9.498349391E-5,1.277943091E0
5.658476738E1,-6.566127762E-3,-1.320838332E0,1.684027025E-3,1.320855726E0
5.659475238E1,-6.445220206E-3,-1.360177994E0,2.531977370E-3,1.360195621E0
5.660473638E1,-5.990869831E-3,-1.384154320E0,8.794164751E-4,1.384167564E0
5.661472138E1,-7.877186872E-3,-1.406749129E0,1.817914308E-3,1.406772358E0
5.662470538E1,-4.816109315E-3,-1.424567938E0,3.706736024E-4,1.424576127E0
5.663469037E1,-9.665991180E-3,-1.437093377E0,3.126512747E-3,1.437129285E0
5.664467437E1,-6.797005422E-3,-1.440026402E0,1.491880277E-3,1.440043216E0
5.665465937E1,-5.327473395E-3,-1.434772730E0,2.792834537E-3,1.434785339E0
5.666464337E1,-7.893719710E-3,-1.425482154E0,2.805627417E-3,1.425506771E0
5.667462837E1,-4.634276964E-3,-1.404282928E0,1.499613049E-3,1.404291375E0
5.668461237E1,-8.332321420E-3,-1.376939774E0,1.008850755E-3,1.376965354E0
5.669459737E1,-6.771442480E-3,-1.346947312E0,-1.009825617E-3,1.346964712E0
5.670458150E1,-6.360365660E-4,-1.316397190E0,1.728896750E-3,1.316398479E0
5.671456650E1,-6.121083163E-3,-1.271480560E0,9.504752234E-5,1.271495298E0
5.672455050E1,-8.062006906E-3,-1.222909451E0,2.652283292E-4,1.222936053E0
5.673453550E1,-3.942895681E-3,-1.167179585E0,2.849559765E-3,1.167189723E0
5.674451950E1,-3.381219925E-3,-1.106888175E0,1.231350238E-3,1.106894024E0
5.675450450E1,-6.796990521E-3,-1.036034822E0,1.859589946E-3,1.036058787E0
5.676448850E1,-2.732219873E-3,-9.639315009E-1,2.328576520E-3,9.639381856E-1
5.677447350E1,-4.986053333E-3,-8.879637718E-1,8.870074525E-4,8.879782135E-1
5.678445750E1,-4.262212198E-3,-8.100113869E-1,-1.043535303E-4,8.100226072E-1
5.679444250E1,-3.801485058E-3,-7.300401330E-1,5.539800040E-4,7.300502407E-1
5.680442650E1,-4.346358590E-3,-6.474581957E-1,2.632236574E-4,6.474728375E-1
5.681441150E1,-2.098384313E-3,-5.616892576E-1,2.943961648E-3,5.617008922E-1
5.682439550E1,-4.024385475E-3,-4.785070121E-1,-2.424453851E-4,4.785239964E-1
5.683438050E1,-2.022753702E-3,-3.871240914E-1,-2.904807683E-3,3.871402738E-1
5.684436450E1,-1.291719032E-3,-2.968695760E-1,-1.410975354E-3,2.968757392E-1
5.685434950E1,4.968598951E-4,-2.025063038E-1,4.780045711E-4,2.025074775E-1
5.686433350E1,-2.770860214E-3,-1.067892238E-1,-5.652164109E-4,1.068266608E-1
5.687431850E1,-2.025441499E-3,-1.098999288E-2,7.447507232E-5,1.117532565E-2
5.688430250E1,9.319988312E-4,8.488167077E-2,-1.650723862E-3,8.490283590E-2
5.689428750E1,3.362932242E-3,1.775391847E-1,1.648666570E-3,1.775786854E-1
5.690427150E1,9.067297215E-4,2.706286907E-1,-9.589830879E-4,2.706319088E-1
5.691425650E1,7.650494808E-4,3.638150990E-1,-1.565384911E-3,3.638192711E-1
5.692424050E1,4.107840359E-3,4.517814815E-1,3.584166989E-4,4.518002986E-1
5.693422550E1,3.973616287E-3,5.393970609E-1,-3.030189546E-3,5.394202081E-1
5.694420950E1,3.706009127E-3,6.207268834E-1,-9.623290971E-4,6.207386925E-1
5.695419450E1,3.576047253E-3,7.019186616E-1,-8.632596582E-4,7.019283018E-1
5.696417850E1,1.811963040E-3,7.834204435E-1,1.247694483E-3,7.834235325E-1
5.697416350E1,5.040246993E-3,8.626542687E-1,-1.654085936E-3,8.626705788E-1
5.698414750E1,6.071125157E-3,9.373593926E-1,1.093106344E-3,9.373796906E-1
5.699413250E1,2.192763845E-3,1.008616447E0,-1.603876939E-3,1.008620106E0
5.700411650E1,3.845252329E-3,1.079663038E0,-6.554601714E-4,1.079670085E0
5.701410150E1,3.092909465E-3,1.142390609E0,-1.209397800E-3,1.142395436E0
5.702408550E1,8.317764848E-3,1.195951343E0,-1.437899889E-3,1.195981131E0
5.703407050E1,5.380031653E-3,1.248298883E0,-1.430443255E-3,1.248311297E0
5.704405450E1,2.942171413E-3,1.291516185E0,-2.011480043E-3,1.291521102E0
5.705403950E1,4.102776758E-3,1.326860070E0,-2.745447448E-3,1.326869254E0
5.706402350E1,6.348636001E-3,1.356009007E0,2.377505880E-4,1.356023889E0
5.707400850E1,6.525736302E-3,1.380981207E0,-1.873603556E-3,1.380997896E0
5.708399250E1,8.201651275E-3,1.405050993E0,-1.167330425E-3,1.405075415E0
5.709397750E1,7.013348863E-3,1.415199757E0,-3.750330303E-3,1.415222104E0
5.710396150E1,6.422941573E-3,1.423679709E0,-2.764500678E-3,1.423696882E0
5.711394650E1,5.635710433E-3,1.421561122E0,-9.394367225E-4,1.421572604E0
5.712393050E1,7.889522240E-3,1.411344051E0,-3.421476576E-4,1.411366144E0
5.713391550E1,8.307904936E-3,1.393850565E0,7.731840014E-4,1.393875538E0
5.714389950E1,7.838665508E-3,1.375436544E0,-2.230412792E-4,1.375458899E0
5.715388450E1,5.611730274E-3,1.348748446E0,-2.397245960E-3,1.348762250E0
5.716386950E1,7.834411226E-3,1.313834190E0,-2.132397145E-3,1.313859279E0
5.717385350E1,4.158183001E-3,1.271728754E0,-2.547584008E-3,1.271738104E0
5.718383850E1,7.872760296E-3,1.228780746E0,-4.881615750E-4,1.228806063E0
5.719382250E1,7.296185475E-3,1.183640242E0,-3.813118208E-3,1.183668871E0
5.720380750E1,4.802392796E-3,1.132595539E0,-1.030177809E-3,1.132606189E0
5.721379150E1,5.282027647E-3,1.071517825E0,-1.625660341E-3,1.071532077E0
5.722377650E1,6.593953818E-3,1.009990454E0,-2.174889669E-3,1.010014320E0
5.723376050E1,2.649013419E-3,9.443146586E-1,-2.867085859E-4,9.443184177E-1
5.724374550E1,4.013316240E-3,8.744471073E-1,-3.071630839E-3,8.744617116E-1
5.725372950E1,4.033289850E-3,8.019263148E-1,-2.237794921E-3,8.019395798E-1
5.726371450E1,4.528331570E-3,7.208259106E-1,-1.009180443E-3,7.208408407E-1
5.727369850E1,4.180788994E-3,6.441076994E-1,-1.414513448E-3,6.441228208E-1
5.728368350E1,2.399691613E-3,5.579787493E-1,-2.325985115E-4,5.579839579E-1
5.729366750E1,3.113152459E-3,4.738242030E-1,-2.494953806E-3,4.738409985E-1
5.730365250E1,1.499558683E-3,3.840015233E-1,1.292638481E-4,3.840044730E-1
5.731363650E1,1.060136943E-3,2.897053957E-1,8.065057918E-4,2.897084580E-1
5.732362150E1,7.415859727E-4,1.932392865E-1,7.724403404E-4,1.932422533E-1
5.733360550E1,1.990342047E-3,9.187112749E-2,1.313061919E-3,9.190206558E-2
5.734359050E1,-1.513281837E-3,-4.821866751E-4,-9.102830663E-4,1.830612239E-3
5.735357450E1,2.452431247E-3,-1.001222283E-1,1.800815109E-3,1.001684479E-1
5.736355950E1,-9.340473334E-4,-1.935727894E-1,-8.755852468E-5,1.935750628E-1
5.737354350E1,-2.442994388E-3,-2.902325094E-1,1.301546348E-3,2.902457093E-1
5.738352850E1,-2.811851446E-3,-3.815373182E-1,6.977678277E-5,3.815476859E-1
5.739351250E1,4.457272589E-4,-4.685622454E-1,2.600578591E-3,4.685696741E-1
5.740349750E1,-1.826478750E-3,-5.576553345E-1,1.321132993E-3,5.576598905E-1
5.741348150E1,-6.333346013E-3,-6.408548951E-1,1.908876002E-4,6.408862179E-1
5.742346650E1,-4.852077458E-3,-7.175388932E-1,9.585416410E-4,7.175559384E-1
5.743345050E1,-2.770331339E-4,-7.956174612E-1,8.533466607E-4,7.956179671E-1
5.744343550E1,-3.642993048E-3,-8.672722578E-1,1.953832107E-3,8.672821098E-1
5.745341950E1,-2.173460554E-3,-9.375424385E-1,1.411079895E-3,9.375460197E-1
5.746340450E1,-4.177272785E-3,-1.004163742E0,2.796212444E-3,1.004176324E0
5.747338850E1,-3.981796559E-3,-1.062193751E0,1.267646439E-5,1.062201215E0
5.748337350E1,-4.546619020E-3,-1.118593812E0,1.052165404E-3,1.118603547E0
5.749335750E1,-9.781062603E-3,-1.170992851E0,-7.728987839E-4,1.171033955E0
5.750334250E1,-1.082556602E-2,-1.215541124E0,-1.641612966E-3,1.215590438E0
5.751332650E1,-4.223323427E-3,-1.260031104E0,1.395722385E-3,1.260038955E0
5.752331150E1,-3.831055481E-3,-1.298941970E0,9.909979999E-4,1.298947997E0
5.753329550E1,-6.393815391E-3,-1.329643130E0,1.096991822E-3,1.329658956E0
5.754328050E1,-8.349597454E-3,-1.358920336E0,2.734423848E-3,1.358948738E0
5.755326450E1,-7.475281600E-3,-1.377108812E0,1.108563971E-3,1.377129547E0
5.756324950E1,-8.747996762E-3,-1.392160058E0,1.970163547E-3,1.392188937E0
5.757323350E1,-7.448108401E-3,-1.401982427E0,3.476713784E-3,1.402006522E0
5.758321850E1,-7.951965556E-3,-1.404737115E0,2.236741595E-3,1.404761403E0
5.759320250E1,-8.106695488E-3,-1.399068832E0,2.590675838E-3,1.399094717E0
5.760318750E1,-8.608748205E-3,-1.384789824E0,1.675030799E-3,1.384817596E0
5.761317150E1,-4.172986839E-3,-1.365622520E0,8.843382820E-4,1.365629183E0
5.762315650E1,-7.843089290E-3,-1.342274070E0,1.165834488E-3,1.342297490E0
5.763314050E1,-6.209772080E-3,-1.309445262E0,2.854811260E-3,1.309463098E0
5.764312550E1,-4.783649463E-3,-1.273326993E0,5.232137628E-4,1.273336086E0
5.765311050E1,-8.081175387E-3,-1.229230285E0,2.713929862E-3,1.229259844E0
5.766309450E1,-4.151145928E-3,-1.181377888E0,2.318648854E-3,1.181387456E0
5.767307850E1,-6.987678818E-3,-1.123782992E0,7.575037889E-4,1.123804972E0
5.768306350E1,-3.661926370E-3,-1.063249111E0,-6.259402726E-4,1.063255601E0
5.769304850E1,-7.210854441E-3,-9.949128628E-1,-1.139930217E-3,9.949396466E-1
5.770303250E1,-4.311997909E-3,-9.243125319E-1,1.949466998E-3,9.243246456E-1
5.771301746E1,-4.759142641E-3,-8.490358591E-1,1.720967819E-3,8.490509415E-1
5.772300146E1,-4.329843912E-3,-7.735522985E-1,3.252885770E-3,7.735712555E-1
5.773298646E1,-4.266727250E-3,-6.907154918E-1,1.574028982E-3,6.907304634E-1
5.774297046E1,-2.983324695E-3,-6.076964140E-1,1.138593536E-3,6.077048035E-1
5.775295546E1,-1.439756597E-3,-5.260526538E-1,3.316556104E-4,5.260547286E-1
5.776293946E1,-2.958306577E-3,-4.419153035E-1,-9.937274735E-4,4.419263225E-1
5.777292446E1,-2.490389394E-3,-3.578805923E-1,1.170889707E-3,3.578911726E-1
5.778290846E1,-1.201951993E-3,-2.662180364E-1,-2.374579431E-3,2.662313397E-1
5.779289346E1,-1.325789024E-3,-1.752087623E-1,-1.129019074E-5,1.752137786E-1
5.780287746E1,-2.746328479E-3,-8.360981196E-2,4.200753756E-4,8.365595878E-2
5.781286246E1,-2.602675813E-4,8.215717971E-3,-3.831342328E-4,8.228763749E-3
5.782284646E1,8.795903996E-4,1.022576243E-1,-1.539757242E-3,1.022729986E-1
5.783283146E1,-3.733590711E-5,1.938733011E-1,-1.703008777E-3,1.938807843E-1
5.784281546E1,3.926490899E-3,2.848387659E-1,1.690328354E-3,2.848708428E-1
5.785280046E1,5.386837292E-4,3.742211163E-1,-3.981227055E-4,3.742217158E-1
5.786278446E1,2.574695507E-3,4.566819966E-1,-3.727665171E-5,4.566892559E-1
5.787276946E1,2.957125427E-3,5.369877815E-1,6.543463096E-4,5.369963224E-1
5.788275346E1,2.700390294E-3,6.181798577E-1,-7.135877386E-4,6.181861676E-1
5.789273846E1,2.503582742E-3,7.033922672E-1,-2.285651863E-3,7.034004363E-1
5.790272246E1,3.318779636E-3,7.833130956E-1,-1.119525405E-3,7.833209261E-1
5.791270746E1,5.800313316E-3,8.555401564E-1,1.172467601E-4,8.555598264E-1
5.792269146E1,2.624731977E-3,9.310090542E-1,-1.943701180E-3,9.310147830E-1
5.793267646E1,4.517440684E-3,1.002545238E0,-1.014258014E-3,1.002555928E0
5.794266046E1,4.068685230E-3,1.066305161E0,-1.519725891E-3,1.066314006E0
5.795264546E1,7.349433377E-3,1.125873208E0,-1.601484837E-3,1.125898334E0
5.796262946E1,8.530021645E-3,1.178824902E0,-4.674522206E-4,1.178855856E0
5.797261446E1,5.496948026E-3,1.229640961E0,-2.641124185E-3,1.229656084E0
5.798259846E1,4.984050989E-3,1.268282533E0,-6.326495204E-4,1.268292484E0
5.799258346E1,5.320408382E-3,1.302391768E0,1.049935585E-3,1.302403058E0
5.800256746E1,6.751328241E-3,1.332911015E0,-2.173626795E-3,1.332929885E0
5.801255246E1,4.904425703E-3,1.355479002E0,-1.343519427E-3,1.355488540E0
5.802253646E1,3.721433692E-3,1.373012543E0,3.303436097E-4,1.373017626E0
5.803252146E1,6.614958402E-3,1.385946155E0,-9.232063312E-4,1.385962248E0
5.804250546E1,7.647998165E-3,1.388856173E0,-2.170370892E-3,1.388878926E0
5.805249046E1,1.005549636E-2,1.384092093E0,-2.090210095E-3,1.384130197E0
5.806247446E1,5.208527669E-3,1.373726010E0,-1.408641227E-3,1.373736607E0
5.807245946E1,8.120427839E-3,1.357340336E0,-1.638738438E-3,1.357365615E0
5.808244346E1,9.522046894E-3,1.337273002E0,-2.460530261E-3,1.337309166E0
5.809242846E1,4.123552702E-3,1.307235718E0,-2.907142276E-3,1.307245454E0
5.810241246E1,7.527633104E-3,1.272115111E0,-3.028135281E-3,1.272140987E0
5.811239746E1,3.957665525E-3,1.229633451E0,-2.363433596E-4,1.229639842E0
5.812238146E1,6.757970434E-3,1.186468959E0,-7.695776876E-4,1.186488455E0
5.813236646E1,8.593687788E-3,1.140559077E0,-9.823644068E-4,1.140591875E0
5.814235046E1,2.853760496E-3,1.091266870E0,-6.912099198E-4,1.091270821E0
5.815233546E1,6.704957690E-3,1.030831456E0,-1.772985794E-3,1.030854787E0
5.816232046E1,6.519883405E-3,9.693914652E-1,-3.386396915E-3,9.694193052E-1
5.817230446E1,2.752576023E-3,9.049754739E-1,-1.313126180E-3,9.049806127E-1
5.818228946E1,3.857747652E-3,8.373559713E-1,-3.207608592E-3,8.373710012E-1
5.819227346E1,4.969350994E-3,7.602446675E-1,-1.874962822E-3,7.602632205E-1
5.820225846E1,3.591929562E-4,6.839336753E-1,-1.705126604E-3,6.839358951E-1
5.821224246E1,5.379783921E-3,6.107177734E-1,-4.579683300E-4,6.107416398E-1
5.822222746E1,5.827204324E-3,5.279341340E-1,2.925812732E-4,5.279663737E-1
5.823221146E1,4.133167677E-3,4.439441562E-1,1.588475425E-3,4.439662376E-1
5.824219646E1,2.795997774E-3,3.545841575E-1,-5.005695857E-4,3.545955342E-1
5.825218046E1,2.125413856E-3,2.634590268E-1,5.862663966E-4,2.634682522E-1
5.826216546E1,1.187095186E-4,1.702306569E-1,-7.418419700E-4,1.702323147E-1
5.827214946E1,2.704372630E-3,7.752574980E-2,1.867789659E-3,7.759538744E-2
5.828213446E1,-1.507726032E-3,-1.575463265E-2,-2.956080716E-4,1.582937371E-2
5.829211846E1,2.578894608E-3,-1.119429544E-1,-1.184571302E-3,1.119789218E-1
5.830210346E1,-1.735649537E-3,-2.032912523E-1,2.240948379E-4,2.032987849E-1
5.831208746E1,-2.228866797E-3,-2.902256250E-1,1.187626505E-3,2.902366134E-1
5.832207246E1,1.716869418E-3,-3.817909360E-1,3.489200957E-3,3.818107397E-1
5.833205646E1,-3.599865362E-3,-4.690483510E-1,7.243072614E-4,4.690627242E-1
5.834204146E1,-3.573769704E-3,-5.500686169E-1,6.492771208E-4,5.500806092E-1
5.835202546E1,-6.265160162E-3,-6.302664876E-1,1.562208636E-3,6.302995622E-1
5.836201046E1,-5.064331461E-3,-7.071999907E-1,2.322873799E-3,7.072219384E-1
5.837199446E1,-1.375054475E-3,-7.801373005E-1,5.231094547E-4,7.801386877E-1
5.838197946E1,-5.430794787E-3,-8.451170325E-1,2.444853541E-3,8.451380180E-1
5.839196346E1,-3.169238567E-3,-9.182053804E-1,2.238192363E-3,9.182135777E-1
5.840194846E1,-4.158035852E-3,-9.811429977E-1,9.631279390E-4,9.811522812E-1
5.841193246E1,-1.597939059E-3,-1.037604213E0,6.443476304E-4,1.037605643E0
